 0910050301,,,,,,,,,,,,,,,
Date,Sensor1 (S1),Sensor2 (S2),Sensor3 (S3),Sensor4 (S4),Sensor Temperature1 (S1),Sensor Temperature2 (S2),Sensor Temperature3 (S3),Level(AI_1),Level(AI_2),Level(AI_3),Paddlewheel FlowMeter Rate(DI_6),Contact FlowMeter Total(DI_1),Contact FlowMeter Total(DI_2),Contact FlowMeter Total(DI_3),Paddlewheel FlowMeter Total(DI_6)
,Blr1 TDS,Blr2 TDS,Blr3 TDS,Sensor4,Blr1 TDS,Blr2 TDS,Blr3 TDS,PP3060M,WT3459,CQ3535,Boiler MU,CQ-3535,WT-3459,PP-3060M,Boiler MU
,µS,µS,µS,,F,F,F,Gallons,Gallons,Gallons,GPM,Gallons,Gallons,Gallons,Gallons
11/6/2011 4:34,1970.35,1959.18,26.22,     N/A,332,290,161,78,50,54,0,0,0.1,0.03,2479.77
11/6/2011 4:54,1963.05,1959.18,26.22,     N/A,330,290,161,78,50,54,0,0,0.11,0.03,2522.87
11/6/2011 5:14,1963.05,1959.18,26.22,     N/A,330,290,161,77,50,54,0,0,0.11,0.03,2562.01
11/6/2011 5:34,1963.05,1966.15,26.22,     N/A,330,289,161,77,50,54,0,0,0.11,0.03,2587.56
11/6/2011 5:54,1957.06,1966.15,26.22,     N/A,329,289,161,77,50,54,0,0,0.11,0.03,2637.4
11/6/2011 6:14,1957.06,1966.15,26.22,     N/A,329,289,161,77,50,54,0.74,0,0.11,0.03,2661.34
11/6/2011 6:34,1957.06,1977.76,26.22,     N/A,329,289,161,77,50,54,0,0,0.11,0.03,2699.11
11/6/2011 6:54,2216.65,1977.76,22.92,     N/A,286,289,168,77,50,54,0,0,0.11,0.03,2722.38
11/6/2011 7:14,1952.84,1977.76,22.92,     N/A,328,289,168,77,50,53,0,0,0.12,0.03,2759.98
11/6/2011 7:34,1952.84,1983.5,22.92,     N/A,328,289,168,77,50,53,0,0.01,0.12,0.03,2798.33
11/6/2011 7:54,1952.84,1983.5,22.92,     N/A,328,289,168,77,50,54,0,0.01,0.12,0.03,2824.51
11/6/2011 8:14,1937.45,1983.5,22.92,     N/A,329,289,168,78,50,54,0,0.01,0.12,0.04,2859.94
11/6/2011 8:34,1937.45,1976.93,22.92,     N/A,329,290,168,78,50,54,0,0.01,0.12,0.04,2893.97
11/6/2011 8:54,1937.45,1976.93,22.92,     N/A,329,290,168,78,50,54,0,0.01,0.12,0.04,2930.85
11/6/2011 9:14,1924.6,1976.93,22.92,     N/A,330,290,168,78,50,54,0,0.01,0.13,0.04,2964.14
11/6/2011 9:34,1924.6,1977.17,22.92,     N/A,330,290,168,78,50,54,12.36,0.01,0.13,0.04,2996.24
11/6/2011 9:54,1924.6,1977.17,22.92,     N/A,330,290,168,78,50,54,8.45,0.01,0.13,0.04,3029.26
11/6/2011 10:14,1916.09,1977.17,22.92,     N/A,333,290,168,78,50,54,0,0.01,0.13,0.04,3064.82
11/6/2011 10:34,1916.09,1974.67,22.92,     N/A,333,290,168,77,50,54,0,0.01,0.13,0.04,3097.1
11/6/2011 10:54,1916.09,1974.67,22.92,     N/A,333,290,168,77,50,54,0,0.01,0.13,0.04,3130.96
11/6/2011 11:14,1786.34,1974.67,22.92,     N/A,329,290,168,78,50,54,0,0.01,0.13,0.04,3162.03
11/6/2011 11:34,1923.94,1981.23,22.92,     N/A,328,288,168,77,50,54,0,0.01,0.14,0.04,3229.35
11/6/2011 11:54,1923.94,1981.23,29.37,     N/A,328,288,153,77,50,54,0,0.01,0.14,0.04,3267.88
11/6/2011 12:14,1923.94,1981.23,29.37,     N/A,328,288,153,77,50,54,0,0.01,0.14,0.04,3293.79
11/6/2011 12:34,1924.77,1986.52,29.37,     N/A,328,288,153,77,50,54,0,0.01,0.14,0.04,3337.39
11/6/2011 12:54,1924.77,1986.52,29.37,     N/A,328,288,153,77,50,54,0,0.01,0.14,0.04,3366.33
11/6/2011 13:14,1924.77,1986.52,29.37,     N/A,328,288,153,78,50,54,0,0.01,0.14,0.04,3391.17
11/6/2011 13:34,1900.39,1992.94,29.37,     N/A,333,288,153,78,50,54,5.39,0.01,0.14,0.04,3437.41
11/6/2011 13:54,1900.39,1992.94,29.37,     N/A,333,288,153,77,50,54,12.36,0.01,0.15,0.04,3475.2
11/6/2011 14:14,1900.39,1992.94,29.37,     N/A,333,288,153,78,50,54,3.8,0.01,0.15,0.04,3500.84
11/6/2011 14:34,1915.02,1989.4,29.37,     N/A,331,289,153,77,50,54,0,0.01,0.15,0.04,3548.11
11/6/2011 14:54,1915.02,1989.4,29.37,     N/A,331,289,153,78,50,54,0,0.01,0.15,0.04,3580.43
11/6/2011 15:14,1915.02,1989.4,29.37,     N/A,331,289,153,78,50,54,0,0.01,0.15,0.04,3608.28
11/6/2011 15:34,1918.61,1672.36,29.37,     N/A,329,285,153,78,50,54,0,0.01,0.15,0.04,3656.71
11/6/2011 15:54,1918.61,1962.58,29.37,     N/A,329,300,153,78,50,54,0,0.01,0.16,0.05,3710.84
11/6/2011 16:14,1918.61,1962.58,29.37,     N/A,329,300,153,78,50,54,0,0.01,0.16,0.05,3738.55
11/6/2011 16:34,5780.56,1962.58,29.37,     N/A,124,300,153,78,50,54,8.45,0.01,0.16,0.05,3770.47
11/6/2011 16:54,1906.74,1978.39,49.71,     N/A,331,289,156,78,50,54,0,0.01,0.16,0.05,3889.87
11/6/2011 17:14,1906.74,1978.39,49.71,     N/A,331,289,156,78,50,54,0,0.01,0.16,0.05,3889.87
11/6/2011 17:34,1906.74,1978.39,49.71,     N/A,331,289,156,78,50,54,0,0.01,0.17,0.05,3899.17
11/6/2011 17:54,1909.05,1964.74,49.71,     N/A,332,289,156,77,50,54,0,0.01,0.17,0.05,3937.58
11/6/2011 18:14,1909.05,1964.74,49.71,     N/A,332,289,156,77,50,54,0,0.01,0.17,0.05,3970.85
11/6/2011 18:34,1909.05,1964.74,49.71,     N/A,332,289,156,77,50,54,32.56,0.01,0.17,0.05,4093.76
11/6/2011 18:54,1910.52,1969.67,49.71,     N/A,330,289,156,77,50,54,0,0.01,0.18,0.05,4313.98
11/6/2011 19:14,1910.52,1969.67,49.71,     N/A,330,289,156,77,50,54,0,0.01,0.18,0.05,4313.98
11/6/2011 19:34,1910.52,1969.67,49.71,     N/A,330,289,156,77,50,54,0,0.01,0.18,0.05,4323.98
11/6/2011 19:54,1916.37,1957.16,49.71,     N/A,328,294,156,77,50,54,33.29,0.01,0.19,0.05,4368.27
11/6/2011 20:14,1916.37,1957.16,49.71,     N/A,328,294,156,77,50,54,0,0.01,0.19,0.05,4392.16
11/6/2011 20:34,1916.37,1957.16,49.71,     N/A,328,294,156,77,50,54,0,0.01,0.19,0.05,4401.95
11/6/2011 20:54,2030.84,1996.93,49.71,     N/A,314,297,156,77,50,54,0,0.01,0.19,0.06,4443.5
11/6/2011 21:14,1914.35,1984.64,49.71,     N/A,329,297,156,77,50,54,0,0.01,0.19,0.06,4470.25
11/6/2011 21:34,1914.35,1984.64,49.71,     N/A,329,297,156,77,50,54,0,0.01,0.19,0.06,4501.51
11/6/2011 21:54,1914.35,1984.64,0,     N/A,329,297,221,77,50,54,0,0.01,0.19,0.06,4510.75
11/6/2011 22:14,1911.09,1999.9,0,     N/A,331,298,221,77,50,54,0,0.01,0.19,0.06,4560.48
11/6/2011 22:34,1911.09,1999.9,0,     N/A,331,298,221,77,50,54,31.71,0.01,0.19,0.06,4576.34
11/6/2011 22:54,1911.09,1999.9,0,     N/A,331,298,221,77,50,54,0,0.01,0.2,0.06,4628.74
11/6/2011 23:14,1910.02,1977.85,0,     N/A,332,300,221,77,50,54,0,0.01,0.2,0.06,4712.35
11/6/2011 23:34,1910.02,1977.85,0,     N/A,332,300,221,77,50,54,0,0.01,0.2,0.06,4721.07
11/6/2011 23:54,1910.02,1977.85,0,     N/A,332,300,221,77,50,54,0,0.01,0.2,0.06,4777.91
11/7/2011 0:14,1923.95,2015.4,0,     N/A,328,301,221,77,50,54,30.97,0,0.01,0,122.05
11/7/2011 0:34,1923.95,1995.33,0,     N/A,328,302,221,77,50,54,0,0,0.01,0,138.82
11/7/2011 0:54,1923.95,1995.33,0,     N/A,328,302,221,77,50,54,0,0,0.01,0,148.24
11/7/2011 1:14,1939.27,1995.33,0,     N/A,331,302,221,77,50,54,0,0,0.01,0,168.57
11/7/2011 1:34,1922.09,1992.76,0,     N/A,329,302,221,77,50,54,0,0,0.01,0,236.03
11/7/2011 1:54,1922.09,1992.76,0,     N/A,329,302,221,77,50,54,0,0,0.01,0,259.88
11/7/2011 2:14,1922.09,1992.76,0,     N/A,329,302,221,78,50,54,0,0,0.01,0,273.41
11/7/2011 2:34,1923.16,3352.75,0,     N/A,330,303,221,77,50,54,0,0,0.02,0,309.03
11/7/2011 2:54,1923.16,1991.36,0,     N/A,330,305,212,77,50,53,30.97,0,0.02,0,344.13
11/7/2011 3:14,1923.16,1991.36,0,     N/A,330,305,226,78,50,54,0,0,0.02,0,356.9
11/7/2011 3:34,1919.95,1991.36,0,     N/A,331,305,226,78,50,54,0,0,0.02,0,394.46
11/7/2011 3:54,1919.95,1990.92,0,     N/A,331,303,226,77,50,53,0,0,0.02,0.01,427.07
11/7/2011 4:14,1919.95,1990.92,0,     N/A,331,303,226,78,50,53,0,0,0.02,0.01,449.22
11/7/2011 4:34,1923.53,1990.92,0,     N/A,332,303,226,77,50,54,0,0,0.03,0.01,657.93
11/7/2011 4:54,1923.53,2055.69,0,     N/A,332,287,226,78,50,53,31.71,0,0.04,0.01,1013.01
11/7/2011 5:14,1923.53,1908.68,0,     N/A,332,302,226,78,49,53,30.97,0,0.06,0.02,1498.82
11/7/2011 5:34,1930.02,2079.77,0,     N/A,331,303,226,78,50,53,0,0,0.09,0.02,1984.31
11/7/2011 5:54,1977.69,2141.88,0,     N/A,332,304,226,78,50,54,0,0,0.1,0.03,2454.55
11/7/2011 6:14,1977.69,1954.36,0,     N/A,332,305,226,78,50,53,30.97,0.01,0.13,0.04,2974.09
11/7/2011 6:34,1977.69,1881.01,0,     N/A,332,306,226,78,50,53,31.71,0.01,0.15,0.04,3525.57
11/7/2011 6:54,1991.65,2073.63,0,     N/A,332,305,226,78,50,54,31.71,0.01,0.17,0.05,4102.52
11/7/2011 7:14,1991.65,1777.06,0,     N/A,332,305,226,78,50,54,32.56,0.01,0.2,0.06,4695.72
11/7/2011 7:34,1991.65,2008.41,0,     N/A,332,304,226,77,50,54,31.71,0.01,0.22,0.06,5285.31
11/7/2011 7:54,1987.38,1996.39,0,     N/A,331,303,226,78,50,54,30.23,0.01,0.25,0.07,5877.39
11/7/2011 8:14,1987.38,1996.39,0,     N/A,331,303,221,78,50,54,31.71,0.01,0.27,0.08,6423.57
11/7/2011 8:34,1987.38,1996.39,0,     N/A,331,303,221,78,50,54,34.03,0.01,0.29,0.08,6976.91
11/7/2011 8:54,2052.61,1947.22,0,     N/A,326,284,221,78,50,54,31.71,0.01,0.31,0.09,7480.24
11/7/2011 9:14,1995.44,1960.82,0,     N/A,332,306,221,78,49,54,32.56,0.01,0.34,0.1,8092.1
11/7/2011 9:34,1995.44,1960.82,0,     N/A,332,306,221,78,50,54,0,0.02,0.36,0.1,8637.92
11/7/2011 9:54,1995.44,1960.82,0,     N/A,332,306,221,78,49,54,0,0.02,0.38,0.11,9189.72
11/7/2011 10:14,1989.29,2033.38,0,     N/A,332,283,221,78,50,54,31.71,0.02,0.41,0.12,9762.87
11/7/2011 10:34,1989.29,1997.92,0,     N/A,332,300,221,78,49,54,0,0.02,0.43,0.13,10347.02
11/7/2011 10:54,1989.29,1997.92,0,     N/A,332,300,221,78,49,54,30.14,0.02,0.45,0.13,10807.89
11/7/2011 11:14,1988.8,1997.92,0,     N/A,331,300,221,77,49,54,34.03,0.02,0.48,0.14,11387.63
11/7/2011 11:34,1988.8,1832.22,0,     N/A,331,302,221,78,49,54,32.56,0.02,0.5,0.15,11959.13
11/7/2011 11:54,1988.8,1987.27,0,     N/A,331,300,221,78,49,54,32.56,0.02,0.53,0.15,12534.33
11/7/2011 12:14,3236.36,1987.27,0,     N/A,229,300,221,77,50,54,31.71,0.02,0.55,0.16,13091.74
11/7/2011 12:34,1995.89,1987.27,0,     N/A,331,300,221,78,49,54,32.56,0.03,0.58,0.17,13652.52
11/7/2011 12:54,1995.89,1956.66,0,     N/A,331,302,221,77,49,54,32.46,0.03,0.6,0.17,14205.78
11/7/2011 13:14,1995.89,1956.66,0,     N/A,331,302,226,77,50,54,31.71,0.03,0.63,0.18,14790.82
11/7/2011 13:34,1984.03,1956.66,0,     N/A,330,302,226,77,49,54,29.38,0.03,0.65,0.19,15375.38
11/7/2011 13:54,1984.03,2032.01,0,     N/A,330,297,226,77,49,54,30.23,0.03,0.68,0.2,15970.39
11/7/2011 14:14,1984.03,1999.06,0,     N/A,330,301,226,77,49,54,1.47,0.03,0.71,0.2,16526.18
11/7/2011 14:34,1993.77,1999.06,0,     N/A,330,301,226,77,49,54,34.03,0.03,0.73,0.21,17036.2
11/7/2011 14:54,1993.77,1999.06,0,     N/A,330,301,226,77,49,54,30.97,0.03,0.75,0.22,17537.22
11/7/2011 15:14,1993.77,1918.22,0,     N/A,330,301,226,77,49,54,30.23,0.03,0.77,0.22,18063.22
11/7/2011 15:34,2563.7,1992.35,0,     N/A,255,301,226,77,49,53,32.56,0.04,0.8,0.23,18565.98
11/7/2011 15:54,1987.91,1992.35,0,     N/A,332,301,226,77,49,54,32.56,0.04,0.82,0.24,19026.63
11/7/2011 16:14,1987.91,1992.35,0,     N/A,332,301,226,77,49,54,30.97,0.04,0.83,0.24,19428.48
11/7/2011 16:34,1987.91,1994.55,0,     N/A,332,302,226,77,49,54,0,0.04,0.85,0.25,19856.91
11/7/2011 16:54,1994.16,1994.55,0,     N/A,332,302,226,77,49,54,21.67,0.04,0.87,0.25,20280.42
11/7/2011 17:14,1994.16,1994.55,0,     N/A,332,302,226,77,49,54,31.71,0.04,0.89,0.26,20689.45
11/7/2011 17:34,1994.16,2016.23,0,     N/A,332,297,226,77,49,54,33.29,0.04,0.91,0.26,21095.93
11/7/2011 17:54,1988.53,1998.72,0,     N/A,330,301,226,77,49,54,32.56,0.04,0.93,0.27,21543.96
11/7/2011 18:14,1988.53,1998.72,0,     N/A,330,301,207,77,49,54,33.29,0.04,0.95,0.28,21943.58
11/7/2011 18:34,1988.53,1998.72,0,     N/A,330,301,207,77,49,53,33.29,0.04,0.96,0.28,22344.32
11/7/2011 18:54,2288.37,2028.99,0,     N/A,284,299,207,77,49,53,0,0.05,0.98,0.29,22773.56
11/7/2011 19:14,1992.22,1980.7,0,     N/A,330,301,207,77,49,53,33.29,0.05,1,0.29,23193.26
11/7/2011 19:34,1992.22,1980.7,0,     N/A,330,301,207,77,49,54,31.71,0.05,1.02,0.3,23598
11/7/2011 19:54,1992.22,1980.7,0,     N/A,330,301,207,77,49,53,0,0.05,1.04,0.3,23997.15
11/7/2011 20:14,1987.26,1984.92,0,     N/A,331,300,207,77,49,53,30.97,0.05,1.06,0.31,24411.32
11/7/2011 20:34,1987.26,1984.92,0,     N/A,331,300,207,77,49,53,33.29,0.05,1.07,0.31,24815.88
11/7/2011 20:54,1987.26,1984.92,0,     N/A,331,300,207,77,49,53,32.56,0.05,1.09,0.32,25215.24
11/7/2011 21:14,1977.45,1696.09,0,     N/A,331,301,207,77,49,53,0,0.05,1.11,0.32,25643.36
11/7/2011 21:34,1977.45,1990.57,0,     N/A,331,302,207,77,49,53,4.65,0.05,1.13,0.33,26040.35
11/7/2011 21:54,1977.45,1990.57,0,     N/A,331,302,207,77,49,53,0,0.05,1.14,0.33,26428.92
11/7/2011 22:14,1963.17,1990.57,0,     N/A,334,302,207,77,49,53,31.71,0.05,1.16,0.34,26811.72
11/7/2011 22:34,1963.17,1843.64,0,     N/A,334,300,207,77,48,53,32.56,0.05,1.18,0.34,27197.75
11/7/2011 22:54,1963.17,1994.06,0,     N/A,334,301,207,77,48,53,30.97,0.05,1.19,0.35,27552.33
11/7/2011 23:14,2027.17,1994.06,0,     N/A,329,301,104,77,48,53,5.39,0.06,1.2,0.35,27794.99
11/7/2011 23:34,1985.58,1994.06,0,     N/A,331,301,104,77,49,53,0,0.06,1.21,0.35,28009.8
11/7/2011 23:54,1985.58,1977.29,0,     N/A,331,289,104,77,49,53,31.71,0.06,1.22,0.35,28338.05
11/8/2011 0:14,1985.58,1843.46,0,     N/A,331,319,104,77,49,53,29.38,0,0.01,0,203.8
11/8/2011 0:34,1995.26,1843.46,0,     N/A,323,319,104,77,49,53,33.29,0,0.02,0.01,492.34
11/8/2011 0:54,1995.26,1843.46,0,     N/A,323,319,104,77,49,53,30.97,0,0.04,0.01,888.36
11/8/2011 1:14,1995.26,2085.14,0,     N/A,323,283,104,77,49,53,28.64,0,0.06,0.02,1315.06
11/8/2011 1:34,1950.17,1962.75,0,     N/A,333,298,104,77,48,53,30.97,0,0.07,0.02,1616.05
11/8/2011 1:54,1950.17,1962.75,0,     N/A,333,298,104,78,49,54,28.64,0,0.08,0.02,1848
11/8/2011 2:14,1950.17,1962.75,0,     N/A,333,298,104,77,49,54,31.71,0,0.1,0.03,2188.33
11/8/2011 2:34,1962.22,1960.74,0,     N/A,332,301,104,77,48,53,0,0.01,0.11,0.03,2537.64
11/8/2011 2:54,1962.22,1960.74,0,     N/A,332,301,104,77,48,53,0,0.01,0.13,0.04,2882.58
11/8/2011 3:14,1962.22,1960.74,0,     N/A,332,301,104,77,48,53,0,0.01,0.14,0.04,3224.1
11/8/2011 3:34,1967.09,2086.18,0,     N/A,333,283,104,77,49,53,0,0.01,0.15,0.04,3456.27
11/8/2011 3:54,1967.09,1979.64,0,     N/A,333,295,104,77,48,53,0,0.01,0.15,0.04,3515.71
11/8/2011 4:14,1967.09,1979.64,0,     N/A,333,295,102,77,49,53,32.56,0.01,0.16,0.05,3806
11/8/2011 4:34,1967.09,1979.64,0,     N/A,333,295,102,77,48,53,0,0.01,0.17,0.05,3939.84
11/8/2011 4:54,1958.1,2068.53,0,     N/A,331,284,102,77,49,53,0,0.01,0.17,0.05,4018.54
11/8/2011 5:14,1958.1,1878.48,0,     N/A,331,310,102,77,48,53,0,0.01,0.18,0.05,4056.99
11/8/2011 5:34,1958.1,1878.48,0,     N/A,331,310,102,77,48,53,0,0.01,0.18,0.05,4234.35
11/8/2011 5:54,1956.98,1878.48,0,     N/A,333,310,102,77,48,53,0,0.01,0.19,0.06,4480.18
11/8/2011 6:14,1956.98,1984.42,0,     N/A,333,288,102,77,48,53,30.97,0.01,0.21,0.06,4758.27
11/8/2011 6:34,1956.98,1918.5,0,     N/A,333,302,102,77,48,53,0,0.01,0.22,0.06,5063.22
11/8/2011 6:54,1961.32,1918.5,0,     N/A,329,302,102,77,48,53,32.56,0.01,0.23,0.07,5344.32
11/8/2011 7:14,1961.32,1918.5,0,     N/A,329,302,102,78,48,53,0,0.01,0.24,0.07,5632.8
11/8/2011 7:34,1961.32,2081.92,0,     N/A,329,285,102,77,48,53,30.23,0.01,0.25,0.07,5923.25
11/8/2011 7:54,1942.54,1910.46,0,     N/A,334,305,102,77,48,53,0,0.01,0.27,0.08,6257.56
11/8/2011 8:14,1942.54,1910.46,0,     N/A,334,305,102,77,48,53,30.23,0.01,0.28,0.08,6536.66
11/8/2011 8:34,1942.54,1910.46,0,     N/A,334,305,102,77,48,53,0,0.01,0.29,0.08,6808.74
11/8/2011 8:54,2096.18,2123.66,0,     N/A,312,278,102,77,48,53,0,0.01,0.31,0.09,7090.69
11/8/2011 9:14,1940.16,1999.45,0,     N/A,334,291,99,77,48,53,0,0.01,0.32,0.09,7441.71
11/8/2011 9:34,1940.16,1999.45,0,     N/A,334,291,99,77,48,53,30.97,0.01,0.33,0.1,7703.38
11/8/2011 9:54,1940.16,1999.45,0,     N/A,334,291,99,77,48,53,0,0.02,0.34,0.1,7989.51
11/8/2011 10:14,1940.42,2154.09,0,     N/A,334,275,99,77,48,53,30.23,0.02,0.35,0.1,8269.57
11/8/2011 10:34,1940.42,1999.88,0,     N/A,334,292,99,77,48,53,30.23,0.02,0.37,0.11,8583.92
11/8/2011 10:54,1940.42,1999.88,0,     N/A,334,292,99,77,48,53,0,0.02,0.38,0.11,8849.99
11/8/2011 11:14,1936.79,1999.88,0,     N/A,334,292,99,77,48,53,0,0.02,0.39,0.11,9098.17
11/8/2011 11:34,1936.79,2021.83,0,     N/A,334,284,99,77,48,53,18.6,0.02,0.4,0.12,9342.72
11/8/2011 11:54,1936.79,1932.24,0,     N/A,334,303,99,77,48,53,0,0.02,0.41,0.12,9654.6
11/8/2011 12:14,1944.66,1932.24,0,     N/A,330,303,99,77,48,53,30.23,0.02,0.43,0.12,9944.65
11/8/2011 12:34,1944.66,1932.24,0,     N/A,330,303,99,77,48,53,7.71,0.02,0.44,0.13,10219.65
11/8/2011 12:54,1944.66,2003.33,0,     N/A,330,279,99,77,48,53,30.97,0.02,0.45,0.13,10476.82
11/8/2011 13:14,1937.43,1998.55,0,     N/A,336,293,99,77,48,53,30.23,0.02,0.46,0.13,10789.86
11/8/2011 13:34,1936.41,1998.55,0,     N/A,333,293,99,77,48,53,0,0.02,0.48,0.14,11080.72
11/8/2011 13:54,1936.41,1998.55,0,     N/A,333,293,99,77,48,53,30.97,0.02,0.49,0.14,11360.95
11/8/2011 14:14,1936.41,1901.89,0,     N/A,333,284,100,77,48,53,0,0.02,0.5,0.14,11668.78
11/8/2011 14:34,1935.17,1961.92,0,     N/A,332,299,100,77,48,53,0,0.02,0.51,0.15,11954.14
11/8/2011 14:54,1935.17,1961.92,0,     N/A,332,299,100,77,48,53,0,0.02,0.52,0.15,12151.86
11/8/2011 15:14,1935.17,1961.92,0,     N/A,332,299,100,77,48,53,0,0.02,0.53,0.15,12344.33
11/8/2011 15:34,1936.09,1751.49,0,     N/A,331,289,100,77,48,53,29.38,0.02,0.54,0.15,12562.5
11/8/2011 15:54,1936.09,1906.02,0,     N/A,331,306,100,77,48,53,29.38,0.02,0.55,0.16,12780.71
11/8/2011 16:14,1936.09,1906.02,0,     N/A,331,306,100,77,48,53,0,0.02,0.55,0.16,12961.65
11/8/2011 16:34,1919.76,1906.02,0,     N/A,333,306,100,77,48,53,31.71,0.03,0.56,0.16,13160.45
11/8/2011 16:54,1919.76,1913.47,0,     N/A,333,289,100,77,48,53,0,0.03,0.57,0.16,13369.5
11/8/2011 17:14,1919.76,1925,0,     N/A,333,303,100,77,48,53,0,0.03,0.58,0.17,13576.18
11/8/2011 17:34,1917.78,1925,0,     N/A,330,303,100,77,48,53,0,0.03,0.59,0.17,13836.7
11/8/2011 17:54,1917.78,1925,0,     N/A,330,303,100,77,48,53,0,0.03,0.6,0.17,14084.18
11/8/2011 18:14,1917.78,2071.2,0,     N/A,330,285,100,77,48,53,32.46,0.03,0.61,0.18,14368.9
11/8/2011 18:34,2180.56,1918.37,0,     N/A,287,305,100,77,48,53,31.71,0.03,0.63,0.18,14645.26
11/8/2011 18:54,1910.21,1918.37,0,     N/A,330,305,100,77,48,53,0,0.03,0.64,0.18,14925.94
11/8/2011 19:14,1910.21,1918.37,0,     N/A,330,305,99,77,48,53,30.23,0.03,0.65,0.19,15198.24
11/8/2011 19:34,1910.21,2048.86,0,     N/A,330,287,99,77,48,53,32.56,0.03,0.66,0.19,15478.22
11/8/2011 19:54,1901.98,1998.73,0,     N/A,331,290,99,77,48,53,32.46,0.03,0.67,0.19,15753.74
11/8/2011 20:14,1901.98,1998.73,0,     N/A,331,290,99,77,48,53,30.23,0.03,0.68,0.19,15915.41
11/8/2011 20:34,1901.98,1998.73,0,     N/A,331,290,99,77,48,53,0,0.03,0.68,0.2,16021.49
11/8/2011 20:54,1893.84,2060.74,0,     N/A,330,284,99,77,48,53,33.29,0.03,0.69,0.2,16174.85
11/8/2011 21:14,1893.84,1981.17,0,     N/A,330,291,99,77,48,53,0,0.03,0.7,0.2,16312.75
11/8/2011 21:34,1893.84,1981.17,0,     N/A,330,291,99,77,48,53,0,0.03,0.7,0.2,16414.94
11/8/2011 21:54,1885.56,1981.17,0,     N/A,332,291,99,77,48,53,0,0.03,0.71,0.2,16536.06
11/8/2011 22:14,1885.56,1944.07,0,     N/A,332,286,99,77,48,53,29.38,0.03,0.71,0.2,16666.12
11/8/2011 22:34,1885.56,1979.75,0,     N/A,332,291,99,77,48,53,30.23,0.03,0.72,0.21,16819.44
11/8/2011 22:54,1912.34,1979.75,0,     N/A,332,291,99,77,48,53,31.71,0.03,0.72,0.21,16881.71
11/8/2011 23:14,1872.54,1979.75,0,     N/A,334,291,99,77,48,53,0,0.03,0.73,0.21,16933.05
11/8/2011 23:34,1872.54,2047.57,0,     N/A,334,282,99,77,48,53,0,0.03,0.73,0.21,16997.13
11/8/2011 23:54,1872.54,1992.4,0,     N/A,334,288,99,77,48,53,0,0.03,0.73,0.21,17119.48
11/9/2011 0:14,1874.28,1992.4,0,     N/A,333,288,97,77,48,53,0,0,0.01,0,193.78
11/9/2011 0:34,1874.28,1992.4,0,     N/A,333,288,97,77,48,53,0,0,0.02,0.01,466.47
11/9/2011 0:54,1874.28,2011.49,0,     N/A,333,285,97,77,48,53,0,0,0.03,0.01,726.2
11/9/2011 1:14,1878.76,1981.62,0,     N/A,330,292,97,77,48,53,0,0,0.04,0.01,984.52
11/9/2011 1:34,1878.76,1981.62,0,     N/A,330,292,97,77,48,53,0,0,0.05,0.01,1204.62
11/9/2011 1:54,1878.76,1981.62,0,     N/A,330,292,97,77,48,53,0,0,0.06,0.02,1346.42
11/9/2011 2:14,1881.78,1947.56,0,     N/A,332,289,97,77,48,53,0,0,0.06,0.02,1528.77
11/9/2011 2:34,1881.78,1963.52,0,     N/A,332,301,97,77,48,53,0,0,0.07,0.02,1734.78
11/9/2011 2:54,1881.78,1963.52,0,     N/A,332,301,97,77,48,53,0,0,0.08,0.02,1887.18
11/9/2011 3:14,1868.57,1963.52,0,     N/A,333,301,97,77,48,53,0,0,0.08,0.02,2035.32
11/9/2011 3:34,1868.57,1959.13,0,     N/A,333,302,97,77,48,54,0,0,0.09,0.02,2112.3
11/9/2011 3:54,1868.57,1959.13,0,     N/A,333,302,97,77,48,53,0,0,0.09,0.03,2169.86
11/9/2011 4:14, Invalid,1959.13,0,     N/A,Inva,302,97,77,48,53,31.71,0,0.1,0.03,2276.86
11/9/2011 4:34,1884.57,1988.82,0,     N/A,332,299,97,77,48,53,0,0,0.1,0.03,2325.58
11/9/2011 4:54,1884.57,1988.82,0,     N/A,332,299,97,77,48,53,0,0,0.1,0.03,2359.69
11/9/2011 5:14,1884.57,1988.82,0,     N/A,332,299,110,77,48,54,0,0,0.1,0.03,2451.36
11/9/2011 5:34,1873.6,2209.99,0,     N/A,330,270,110,77,48,53,0,0.01,0.11,0.03,2763.53
11/9/2011 5:54,1873.6,1983.95,0,     N/A,330,302,110,77,48,53,30.97,0.01,0.13,0.04,3126.34
11/9/2011 6:14,1873.6,1983.95,0,     N/A,330,302,110,77,48,53,0,0.01,0.15,0.04,3443.72
11/9/2011 6:34,1884.38,1983.95,0,     N/A,333,302,110,77,48,53,33.29,0.01,0.15,0.04,3596.92
11/9/2011 6:54,1884.38,2285.83,0,     N/A,333,270,110,77,48,53,32.56,0.01,0.17,0.05,3931.83
11/9/2011 7:14,1884.38,1779.71,0,     N/A,333,303,110,77,48,53,31.71,0.01,0.18,0.05,4234.04
11/9/2011 7:34,1882.31,1998.39,0,     N/A,331,304,110,77,48,53,28.64,0.01,0.19,0.06,4580.62
11/9/2011 7:54,1882.31,1998.39,0,     N/A,331,304,110,77,48,53,0,0.01,0.2,0.06,4789.33
11/9/2011 8:14,1882.31,1998.39,0,     N/A,331,304,110,77,48,53,0,0.01,0.22,0.06,5077.3
